2018-06-01 13:54:22,674 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-01 13:54:31,663 [Worker-17] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\ControlePessoaWeb\Workspace3\Cpweb
2018-06-01 13:54:31,663 [Worker-17] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B install
2018-06-01 13:54:37,226 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-01 13:54:37,226 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-01 13:54:37,228 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-01 13:54:37,228 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-01 14:00:00,928 [main] ERROR o.e.m.j.i.l.MavenLaunchConfigurationListener - Launch configuration ArrayHelper references non-existing project ControlePessoaWeb.
org.eclipse.core.runtime.CoreException: Launch configuration ArrayHelper references non-existing project ControlePessoaWeb.
	at org.eclipse.jdt.launching.JavaRuntime.abort(JavaRuntime.java:1705) ~[org.eclipse.jdt.launching_3.9.100.v20180323-1351.jar:na]
	at org.eclipse.jdt.launching.JavaRuntime.getJavaProject(JavaRuntime.java:1580) ~[org.eclipse.jdt.launching_3.9.100.v20180323-1351.jar:na]
	at org.eclipse.m2e.jdt.internal.launch.MavenLaunchConfigurationListener.updateLaunchConfiguration(MavenLaunchConfigurationListener.java:53) [org.eclipse.m2e.jdt_1.8.3.20180227-2137.jar:na]
	at org.eclipse.m2e.jdt.internal.launch.MavenLaunchConfigurationListener.launchConfigurationChanged(MavenLaunchConfigurationListener.java:38) [org.eclipse.m2e.jdt_1.8.3.20180227-2137.jar:na]
	at org.eclipse.debug.internal.core.LaunchManager$ConfigurationNotifier.run(LaunchManager.java:226) [org.eclipse.debug.core_3.11.0.v20170605-1534.jar:na]
